course_id,course_item_id,ualberta_user_id,course_quiz_grade_ts,course_quiz_grade,course_quiz_max_grade
"99SZyjVxEeW6RApRXdjJPw","vG7i3",28ebb36eabf305a29fa7a0e2e62d2e53dacc5ad7,2016-06-02 23:25:33.856,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",06dab4f5250321c99a0a60920c273b27e2342f73,2016-04-12 01:17:21.501,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f9ee112cbc68758eb5a07b8733d35ae08a53712c,2016-05-27 22:10:25.784,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",cd068c86e25487837c046a681586fce2a9f95f39,2016-04-10 05:04:10.836,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",938f65162bc3a557e5c1e60fff774f1dae89fefe,2016-04-04 20:31:31.857,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",09fb652ffbdfc8f82159303cecffe9420cbb330e,2016-06-02 06:32:51.744,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",83c595a4d0cc85cef16a8c063c2ab03b3ad12497,2016-04-03 08:36:55.75,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",7cdfb12545612bf57d0cd5dfab34882fd06747e4,2016-04-08 19:04:18.633,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",d95f8f5a6e6bfd41edb12447fd18725573ab718b,2016-03-24 19:41:23.765,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",93477c20c69ce4d25802cc1816a6937215549ba2,2016-06-04 02:30:31.282,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",5731faa6274f653783033f1bfff77ae2ce608e7c,2016-04-07 02:26:21.221,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",bf73bd6445c8adf836af63ddd97ea9b4b7a4a0e0,2016-06-05 17:05:03.54,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",1a70862e45b8f46d45301919c3effd07b2b62362,2016-04-04 01:31:48.708,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",d01529c2d88db8a814ce8d56ef83eea5983ba1f5,2016-04-07 02:41:45.214,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",1bfde91116fdf3588dd8b0f5dc4f90bacb49a359,2016-04-10 18:00:51.898,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",681877a22c6e986a48a6d1bed8171bd776d28da6,2016-04-08 11:47:51.142,8,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",ac63c7298b8f70d3d62ced3aad138378b127a329,2016-06-01 17:27:20.534,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",ab73459fdbe70732bb7d15b29ea972cfa4bab8be,2016-04-09 18:05:38.092,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",0528cbde9586b9e7a458cc489ed5b44eccb9366c,2016-04-08 07:10:40.612,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f7e20f7fbe47cfc4e32dccd9d32635a89f448439,2016-04-11 03:57:53.327,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",1e5fe5f925deb014a0c966e445ba4de812687dac,2016-04-07 12:02:18.271,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",6dc1432a5a592bed76638f538880832849188ee9,2016-03-31 19:46:47.393,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",cf617a259867244ea5613de4ecc9443d7d0abfbc,2016-04-07 19:30:33.213,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",e8dc19591f03f365f292fb0fc79dcc2568f896ed,2016-04-05 10:04:54.032,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",8ab542f8517e753200d8cb10f25b992d5c2a000a,2016-04-11 01:06:36.393,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",e31fe14741c5d7cdd7ffc202d52043d4d062b7bd,2016-04-10 20:28:29.545,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",97b6fa2efe47436f63c0db7738ce2c69fbbedcef,2016-04-06 14:54:57.393,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",e7c2b46f9bf9417400c5833101e4468bd34f44a1,2016-04-04 02:48:55.586,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",d4cc57c00a239721c476a9fe7496c1ed8be5431f,2016-05-30 20:13:17.759,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",3a9ba932d7b23237b170f89135559a36104de48a,2016-04-09 21:23:39.106,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",03dbee69c8d134fd255ad4b1311d6850e3877c9c,2016-06-05 23:57:58.156,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",b8080c800f3fcd8fb7da0c850eb449f2b4098ace,2016-05-31 13:50:34.187,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",31ebd3a95c63209b90023a1fe9b72f1d7fb2a062,2016-06-02 00:20:37.267,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f4ba87f3c3e9e16929bcb550f978e13718f8d74a,2016-04-01 01:07:15.99,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",8d578080893ad77a35ff1051477682beb26ea949,2016-04-28 00:21:26.881,6,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",35895bac97760224613bdd6ebf6e91762c83e6e2,2016-06-06 02:25:13.636,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",47b9d2a48ee37b4b4cbac11fea69814b30d91280,2016-04-05 14:00:10.948,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f1ad8b82976cb012ef947e6b737e815fefad88fc,2016-06-03 18:36:29.438,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",00107734d038767fcd1e88b6e173f475545b5017,2016-04-02 22:42:50.911,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",065c7ccce3ec7578dc099dd5db9c376e63018c57,2016-05-23 14:52:57.541,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",128772c2f7ab172f041b3b8ece5ca04479adec6d,2016-04-03 22:32:35.976,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",e69c5f8344957ace4f7e1309e8eaff475253db7e,2016-04-08 00:57:44.829,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",250e2894d69a92ea99ac742d4692f6ec7161756f,2016-04-03 19:41:22.225,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",1aea387a151766b404c6151d757e9ae926d9ad8f,2016-04-13 18:05:21.291,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",01e05ed110e60e0cac67f267987414f0f7dceca7,2016-04-07 20:25:06.014,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",af3bf3b580f79c630319ac222e14907605242f53,2016-04-10 09:18:35.609,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",0611758ffa2738a9b9973b61f89dfbae6655bcb9,2016-04-04 19:05:56.215,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",49bfe6b0c803a235ea4b850dc2ff68b39712f2fd,2016-04-10 11:32:46.494,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",4bbc093cf1c8d8cc7cf72d97cc460cd68ebbafc0,2016-04-10 20:28:59.021,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",6b64606ee499ccd9eb6c9f2d4a693e3cafe2625a,2016-06-04 23:59:35.229,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",de7fa58d0e899c7237d6fe909041a540e9fe74e4,2016-04-06 03:58:06.013,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",9766555e3ab95195d95d3c9bb347d5b21bbb1a79,2016-06-12 20:26:30.909,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",2763abe8cfe44293963ba7f41e9e939e1a1bbbc7,2016-05-29 23:27:58.03,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",48a783c76b177af1906429e0fcfed67817708eef,2016-05-27 16:40:32.705,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",e117888423337ed0190ad789554ffd78c06023bd,2016-04-06 19:16:23.477,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",2768d4774d84d81d069a191c951d7353fa1cf8c5,2016-04-10 14:10:27.421,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",b6ba4220f3476ab0378b9910937308931b59c5d2,2016-04-06 15:45:38.865,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",e3fc7b297ba7a92e4c54bd3bbc7ceaaa1f8c32aa,2016-05-24 20:06:47.91,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",5a99a7636d7dcb1cbec25e3e0599056b15bcb0db,2016-04-10 17:46:54.887,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",308899ec7f1d9556c49da2b6189df0661f953d8b,2016-04-06 19:07:08.651,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f61165f647959d947b3432c73ad1e29b222f5f79,2016-04-09 10:53:27.041,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",947d450d406d902327c2a9c8c3ed3c59ae019d7b,2016-06-01 03:09:42.869,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",abac562480d79864966d980d0af9d1429482e3c1,2016-04-08 10:58:03.009,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",2be6b2f63e8f859171eb076d1014e5366701c0f4,2016-04-05 16:10:02.817,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",c2b240bd4a188162896be19107e3091a91880b14,2016-04-03 15:02:08.107,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",fb3962d39dff997238ee8496fc298b582ee49a89,2016-04-08 14:27:30.80,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",eacbb05324c57ad617a53b3ad533529ce7ef99da,2016-06-05 19:22:08.033,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",4f9318dc5201f736e6527e93358670660dabf437,2016-05-31 11:00:12.963,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",2fbec18a273908e123b4b0ff7a942478c32c1bb9,2016-04-06 09:36:59.551,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",1e6d566cfbaeb3a238926a3a7f506a6f6a0e7a33,2016-04-04 11:35:16.161,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",84c3d5326662fba8d613dc51f164f7aa4206735f,2016-04-04 19:18:06.417,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",0bc013411dffeccb4aff9becac70832facf426d1,2016-04-03 13:00:12.144,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f91a33f46621e2e8cda5561d4876399c76ce40eb,2016-04-07 21:55:50.233,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",b6ffd9b9fd7a37db8ff8e1a5047af9f4c552c99c,2016-04-07 10:46:54.206,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",c7707affd5be2997a7312886024fafa897d4e3bc,2016-04-10 22:48:22.09,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",174862003d1a951de6795fbdf93813c92e79bf39,2016-03-31 12:04:15.303,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",070cbdfcfe7502abf2a9a8df7b7ae2f8b95496c6,2016-04-05 05:45:34.216,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",69eb38bdb814456485beb4e4eb964a6f2c27acca,2016-04-06 18:56:12.861,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",b81abfe61a5d892d5064058bacc5d82af749d113,2016-05-31 13:53:40.765,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",49aaec80b2e343bee62abdbffb821a8d2a665264,2016-04-09 14:44:00.099,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",8102b7b9b6dd1d81a5b88aff33e58dd8bfb3cee2,2016-03-29 08:38:34.062,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",db2a040159c450332cb57403226958670ad8a4d1,2016-05-30 03:28:43.517,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",065c25dac46e28e50c851d336e7363902738a8f8,2016-04-10 04:08:49.563,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",0a6940a5e7b9b6013f7d01f5c7697effc0fe31bb,2016-04-10 19:16:45.108,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",77d53bcef4e9d2e32722972c3e5208070defa5d5,2016-04-05 14:47:21.893,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",6c5ee89e84b73d1c30d0ef76ddf20a829df43707,2016-05-28 06:51:54.444,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",995b845f0d0671f6f891121018ea4bdf5a6e967f,2016-04-10 09:05:35.956,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",ae808e2284fcd36a37423fe1663954d19aa19a77,2016-04-12 11:43:48.432,8,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",bafbdc2cb76ac5bdf5438f687a39d7102e3d01f3,2016-03-29 02:06:41.261,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",6fe9aa35e7eafc63123ee8cf662d7970e14031a2,2016-04-06 10:19:30.407,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",0451d67297bf2325cf9e028126d276a9559d1d38,2016-04-09 14:12:31.676,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",0eb48e8ba3251716709959fc9b0c185fb8ee2f51,2016-06-05 20:20:06.927,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",b06f0d2c26dce25ff746e850210d4e7fd0098f31,2016-03-29 01:33:24.878,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",671169e53404faf9c0d8f53b9e986140b5be010a,2016-06-02 09:39:55.456,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",d551dc41016918fbb63e951ab672491f066edc93,2016-04-06 09:30:47.858,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",a89d9a29ea4682180f492ed87e573463a8ae810a,2016-06-04 09:11:09.589,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",821b212f621a48b0960ee662dd5664d4da0e8ae0,2016-04-15 14:14:31.513,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",6dd886af959005ab950002d44bbcd6466f799525,2016-06-04 17:50:30.94,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",26c1d7dd74c2674ce793fbae873a3487ad1da187,2016-03-26 21:01:30.856,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",6185c8ec352f109d21586b9e055d2a86433d66f9,2016-05-31 02:52:36.582,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",eb99076fdfebc2e3ab4b1dd8e769d3ed9c75e252,2016-04-05 18:32:53.975,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",39a6e60b095fd5426ad685a5c3750e1f73d0e7e7,2016-04-08 15:56:55.885,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",027d68dc2138533e2241bf39ee6ca76bbca0a39c,2016-04-04 19:35:42.604,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",fe947b5116b03b0567368463167a0cc4b80f67a2,2016-06-06 02:19:57.706,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",e1c95c4cc3fdc271e95e34de0860ffec3e2f10b9,2016-04-05 01:13:02.69,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",46a94eeed5f3a65393970f16ba015abb26b0e48e,2016-05-31 05:48:25.016,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",7afa5a5ff42b0651c1441ef680b1e7abda9694bf,2016-05-29 00:34:09.079,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",ea4c183441d374999162920a29edb75713406e0e,2016-06-05 18:59:58.226,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f849830e9c3f637b2d97337f8b089d4d9d10e5ed,2016-04-03 10:09:53.975,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",29d52b9f07097d62c65b931b638fefaa1903784a,2016-04-07 13:21:37.738,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",1667e33f58562f712e5c7b451e616b856fdc1921,2016-06-03 04:43:19.322,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",fee641cc01987d1e639156ecdbfd91031312a8c8,2016-04-17 22:21:07.692,8,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",33b51c1cad10e75334f692536d359c7c44bb9089,2016-04-04 21:46:48.741,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",79044ea42e529125945d448f7e82944cf071f0e2,2016-04-06 12:27:10.018,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",0ee39cd68a86c1623981e71e05c2fd794ca45988,2016-05-28 18:26:28.143,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",66a6ade10beabd40565aaa733a27105c0da32717,2016-04-10 19:06:34.347,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",831dc4a8ac7b57f554b5c54896e5b3be1a772bc7,2016-06-01 08:27:50.982,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",0efd20d7ae1b3e382f39ef8d096169700ae2bd81,2016-04-07 11:29:51.194,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",86d99c9470fdd53d0825490b21b2dbab7eb4c938,2016-03-31 08:40:16.442,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",28521a36a073c6aac281eeb941fcae1faa33070d,2016-04-10 16:10:41.771,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",a06e264f114deb91fb870a6b261a100d63fef25a,2016-04-05 04:43:58.156,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",7dea3b2f6f43d0ece08ea41b738509bf6533749a,2016-04-06 19:59:53.152,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",3a0b081b1b6e0414a365272fc3d6b1624450bf0a,2016-04-09 04:07:58.933,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",16ba70ef5b04974e1e4ce76dbe70d3f588d185ac,2016-04-08 15:06:22.389,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",724ae9fff76f8f9e1e9907b6060675bd5db9bedd,2016-03-29 19:29:51.181,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",e0bc56fa341542efdf213e1fb86c78c411c03c54,2016-06-06 00:52:35.395,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",38fd58c5ad8567b4d63acc19440c6983cfd22502,2016-04-08 10:25:13.574,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f9aa424b048da7a24a51594ecc2ee0a5e9ec12f1,2016-04-02 21:40:44.706,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",8a7c3dedd23f952e7d9ac83af294e36f8a17c834,2016-04-07 21:55:22.378,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",0da4017fc524b16ed8f0ed96454176d23505553a,2016-04-09 22:29:15.806,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f2a81a42ab38e2ca9fcb2aab76c5e77fdf6e63a4,2016-04-02 17:47:25.605,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f0a460ac6bdfaaa2109a6c63dba4c6c17b5b582c,2016-05-29 04:01:31.016,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",1cc6a503e0839ee78a0d561f433ff0983186ef2e,2016-04-04 19:22:40.854,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",63208c9d5fd6c84ca9ad4afea49b04096cc40411,2016-04-12 02:16:31.366,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",cfb49afa72076a8ac988e8460fe8dd75ebc20f4c,2016-05-27 18:06:51.269,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",a1757e289f1ba671e3b78bdd4acf2677855a0f8b,2016-03-28 15:05:15.157,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",adde71c63fc100abbc501b14b9efd1828ab772fd,2016-04-10 12:48:47.479,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",b578a8ef0fd3db52f34caaae22a3c34a58f445ee,2016-04-09 06:14:54.785,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",985c58f01f525487ac8f895b9fc1b3ee60830771,2016-04-04 19:25:46.494,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",dfc4a0e0454e1253fa14241b3912a07a9c3bccdd,2016-04-10 19:52:35.113,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",897fedb090bb30a79da519dd6382d0d15ab6b0cb,2016-04-17 14:37:01.099,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",6f6838d7c96b3759a2c76ad5d97e6b8e8d467bcd,2016-04-05 13:18:17.603,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",aa410aa04a5a85d6489b9c577c0f1f4f8322302f,2016-03-28 06:56:51.975,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",79612e454ab6fbbaf38fab1eac92a51aeeacb267,2016-04-09 14:22:24.806,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",72e0296c9de81b7c0803bd85e85a5e21410090d5,2016-04-10 23:03:09.195,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",46994e97b33efde04387671ecc1c671583e7df51,2016-04-10 09:54:17.124,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",efd7f216e0b529f306b960ea6431cd07540bd206,2016-04-08 18:51:36.699,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",98df22f5b86f715e9da9fcfb78cdd59e666568a5,2016-05-31 14:21:22.943,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",ccf3d59d0b9ab0381c0296ce13b98c66200b69fa,2016-04-09 11:31:24.704,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",3685a07f1005b4224ce913effcf7cc19ac031934,2016-04-17 08:05:25.536,8,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",48f824483c1f28d52d39dc9bc546107a9e497379,2016-06-08 09:21:53.447,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",b50264f532a15b20b1e2a73073be57302f33cfbd,2016-04-10 21:27:48.824,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",90b37ca01b047d3ffb21b527b130fe8cdd0a0e63,2016-04-06 01:22:47.615,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",becd0025c04366634826fbd701721a700c97646c,2016-04-13 16:31:43.802,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",7924ab625dca45cf4b226a7eadf5f042a1973300,2016-04-10 19:15:31.666,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",558a116923c179298f9c700dcf60bd352273ac30,2016-04-07 14:14:39.839,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",9e9e245a57b15ce876327408bcbcfc5cbf867608,2016-04-05 13:53:19.427,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",0ca94b35bf873b73e936f98e94168825f00f8320,2016-04-05 00:54:36.33,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",8942fd4ce70453ec4243143036947d3692842233,2016-06-02 20:59:20.603,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",c5af145ee26db473505b2a8a63447bfc6093178a,2016-05-19 06:20:25.455,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",7055a527e288302ba283ba6262590408cadf6987,2016-06-01 17:10:10.052,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",9ce843e5c54afe4a1c46932b9870f520d9af1af4,2016-06-06 15:27:27.67,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",eb3949452fe3bd054de940a3a932e67f8203170e,2016-06-01 12:06:40.653,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",2324d8bd5f5081759a9043e8be13f6ed5c090bda,2016-06-04 20:39:34.256,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",d89581d249e508aaaec2f1e168db78ca205dc646,2016-06-05 19:11:56.93,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",4578e03486721eeeccba401e4301734981d4181c,2016-04-12 16:43:44.414,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",4b46b94ad46e1b6b55d0ff413f5708ede838ea17,2016-06-03 15:41:14.719,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",757f145ad0a8c40ebc669732d49d9f832dd19132,2016-04-09 17:30:44.411,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",4bc641a3ca26d6ac92be39b6c1ee916af97cb626,2016-03-30 10:08:10.44,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",3b42dc3423fd8b595de0f770d429f8fe48fa17c1,2016-06-11 06:57:47.451,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",f7a2e368613e86af389b4d76406e0f41464e14a0,2016-04-02 09:48:42.253,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",5ebad0c8d258608e9fe7c394b27d094a642e4dce,2016-04-07 13:35:39.318,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",4a9b6b42a8d7ee64d5b9051198b89125daf38f92,2016-04-03 19:39:02.032,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",5723fcb34606f6a37ac9e5df4d15cc901a7f0fdf,2016-03-28 15:50:03.70,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",424b573447807d3f7aa6dfb23b75a34ebec02026,2016-04-06 16:49:18.642,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",285e5b8f05b382aab0a74e991f9e3a2b78b41531,2016-06-05 13:58:27.954,9,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",21b5d33fb9b617464d942430bc52c82e927a1749,2016-04-06 18:57:37.628,10,10
"99SZyjVxEeW6RApRXdjJPw","vG7i3",906c3bf908764a1620c726df4c458e1a7e6ced00,2016-04-10 20:05:35.944,9,10
