course_id,ualberta_user_id,course_grade_ts,course_passing_state_id,course_grade_overall_passed_items,course_grade_overall,course_grade_verified_passed_items,course_grade_verified
"99SZyjVxEeW6RApRXdjJPw",cf39963ccd2f67341edc49785608dca5d4b938b3,2016-04-30 16:58:44.478,2,16,0.996875,16,0.996875
"99SZyjVxEeW6RApRXdjJPw",090bd9a1233d39e2537d665b7ad6cf91821529e4,2016-07-10 15:19:43.697,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",ad816281784ebccc4419d6c4e5de8b25345272d6,2016-05-02 17:19:22.094,2,16,0.944375,16,0.944375
"99SZyjVxEeW6RApRXdjJPw",142a283e1bc6a30a1e5afcbfef01b8d18952177f,2016-06-21 17:06:01.565,2,16,0.941852,16,0.941852
"99SZyjVxEeW6RApRXdjJPw",86d2160344cc09988fb7f7b5984f36247fcb786b,2016-05-02 16:21:22.784,2,16,0.97762,16,0.97762
"99SZyjVxEeW6RApRXdjJPw",8aa78bb596a9274e0fba2ad4d8134ef8fe3b9fd8,2016-03-29 12:32:51.008,0,1,0.095,1,0.095
"99SZyjVxEeW6RApRXdjJPw",e9c4e81bb725d2c75e0b6d39c683f421e82da69c,2016-04-28 11:39:04.433,2,16,0.984615,16,0.984615
"99SZyjVxEeW6RApRXdjJPw",c2b759be61740d3e0f9131beffcd1b184139ddb2,2016-04-18 21:36:18.202,2,16,0.965,16,0.965
"99SZyjVxEeW6RApRXdjJPw",85a0d832e74b42319d1e91e3af7680062b77b3f6,2016-06-22 00:01:13.248,2,16,0.954451,16,0.954451
"99SZyjVxEeW6RApRXdjJPw",936a1d254f92337caf160e6661d9f6e09e2e3e08,2016-03-31 05:21:16.299,0,1,0.085,1,0.085
"99SZyjVxEeW6RApRXdjJPw",a85d35333954d1343bffc5cb1e70d4ffffa3fbc8,2016-05-02 13:15:31.061,2,16,0.922393,16,0.922393
"99SZyjVxEeW6RApRXdjJPw",15bb93867552e638b8dca7ee196f3f0c3d3ec56b,2016-05-03 19:41:36.885,2,16,0.920606,16,0.920606
"99SZyjVxEeW6RApRXdjJPw",d806cc1d0991535e9aa445c49a31de32b49227f1,2016-06-20 06:20:10.135,2,16,0.918905,16,0.918905
"99SZyjVxEeW6RApRXdjJPw",f8cadaaeea66885d12ed2b53994c859769cfddb8,2016-05-02 14:37:43.881,2,16,0.965,16,0.965
"99SZyjVxEeW6RApRXdjJPw",e01e9e724f6fc69617ab2e0a807e2aae71cc6018,2016-05-04 00:40:15.34,2,16,0.97875,16,0.97875
"99SZyjVxEeW6RApRXdjJPw",f85ad44bc4c82b487db03c2d0e809c08d601c6bc,2016-04-27 09:56:42.202,2,16,0.942929,16,0.942929
"99SZyjVxEeW6RApRXdjJPw",82bbe869039ad152bcb769f4d6872095ac8ab0e3,2016-05-23 21:05:59.027,0,4,0.295,4,0.295
"99SZyjVxEeW6RApRXdjJPw",cdbc1f35f07f3752dc3041213b44f7603a41c893,2016-06-26 19:37:23.635,2,16,0.928138,16,0.928138
"99SZyjVxEeW6RApRXdjJPw",cc699548a07cbd78208d298edde48bfc235496b7,2016-06-30 07:43:15.043,2,16,0.880552,16,0.880552
"99SZyjVxEeW6RApRXdjJPw",2b75ca92878f940cc7418d90f1618e8bec429feb,2016-07-04 14:47:35.971,2,16,0.9425,16,0.9425
"99SZyjVxEeW6RApRXdjJPw",c9aa12b33c5f15cc0be59b76338139c40fe7be89,2016-05-02 05:09:35.623,2,16,0.979347,16,0.979347
"99SZyjVxEeW6RApRXdjJPw",9a30559a048a4b593ef25ac2ceb336fb24cece96,2016-06-01 00:06:28.076,2,16,0.960069,16,0.960069
"99SZyjVxEeW6RApRXdjJPw",326be5991f17872b19124ea4033821f8f99ad785,2016-04-26 15:32:44.902,2,16,0.960479,16,0.960479
"99SZyjVxEeW6RApRXdjJPw",dbe2ec57e6060edc7e5c21f837f1e7ae047039b5,2016-06-23 07:32:34.621,2,16,0.982292,16,0.982292
"99SZyjVxEeW6RApRXdjJPw",f17e47f89d99e3f921032249145d3eb9151203c0,2016-06-20 19:19:18.955,2,16,0.937232,16,0.937232
"99SZyjVxEeW6RApRXdjJPw",5e9fa3f8af0421342171277fd26d50de80614eb9,2016-05-05 09:39:21.252,2,16,0.967661,16,0.967661
"99SZyjVxEeW6RApRXdjJPw",c03e0e6495181274757fdd973cd58d7a371d8db7,2016-04-26 20:00:31.159,2,16,0.99,16,0.99
"99SZyjVxEeW6RApRXdjJPw",159b43d8fa1adc1b60e62e03f0baf33ba457fac3,2016-06-22 03:31:49.971,2,16,0.950086,16,0.950086
"99SZyjVxEeW6RApRXdjJPw",a28a6e2b9cb503d845a860ac856c652c9cdf906e,2016-06-18 22:34:57.468,2,16,0.945568,16,0.945568
"99SZyjVxEeW6RApRXdjJPw",6dbbc8d2e7b7e93cd86b1de6a8b443939f9417fa,2016-04-25 21:01:18.719,2,16,0.972576,16,0.972576
"99SZyjVxEeW6RApRXdjJPw",cca39f7e857a1bf01da8be547a18dbab73e66066,2016-06-15 03:18:28.131,2,16,0.981667,16,0.981667
"99SZyjVxEeW6RApRXdjJPw",9a3934082162459a8c71d39ef4998399f12dae8e,2016-04-12 15:03:16.022,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",2db41a729996aa8659656456ebb567dad4dbc0ba,2016-04-04 17:26:33.588,2,16,0.98,16,0.98
"99SZyjVxEeW6RApRXdjJPw",5e7a0a25d7ddde8880726437f638d28dca4f7adb,2016-04-27 12:25:23.068,2,16,0.991875,16,0.991875
"99SZyjVxEeW6RApRXdjJPw",6bae2fe191c305702be8fcb882eb15afaef28e93,2016-05-02 21:13:46.776,2,16,0.956465,16,0.956465
"99SZyjVxEeW6RApRXdjJPw",d82353cfd460cf57ab6534414b6486d123a9eda1,2016-05-02 20:45:35.33,2,16,0.98,16,0.98
"99SZyjVxEeW6RApRXdjJPw",12b97540b00398693cd696f316df2144f0cbf5a7,2016-04-23 23:11:44.392,2,16,0.960839,16,0.960839
"99SZyjVxEeW6RApRXdjJPw",1940f9060dec70e97fd10ae17882321ecf315f09,2016-05-03 00:40:43.747,2,16,0.971319,16,0.971319
"99SZyjVxEeW6RApRXdjJPw",2400af515794929e2e1ec5559165a4eb153114ef,2016-06-08 07:08:54.291,0,2,0.145,2,0.145
"99SZyjVxEeW6RApRXdjJPw",f7ba67bb7d8b2b6d4c58742b69c2bb7a9d2f031c,2016-04-25 22:42:46.221,2,16,0.963889,16,0.963889
"99SZyjVxEeW6RApRXdjJPw",e4351872927b7008e8a9872365139787ce391e08,2016-06-26 18:05:40.701,2,16,0.967576,16,0.967576
"99SZyjVxEeW6RApRXdjJPw",995b51c547f171a9df4b975bfa2794dde1503604,2016-05-01 12:40:33.755,2,16,0.987308,16,0.987308
"99SZyjVxEeW6RApRXdjJPw",dd549becce06db339b45c5693df2565dca1c7017,2016-04-27 14:32:57.012,2,16,0.96899,16,0.96899
"99SZyjVxEeW6RApRXdjJPw",96fea8a0fb1efca601271ca60c3aee135071a271,2016-04-29 21:37:37.076,2,16,0.979615,16,0.979615
"99SZyjVxEeW6RApRXdjJPw",7305d96dd0b45436606f21a37ccbcf5919063019,2016-06-28 00:34:05.656,2,16,0.946604,16,0.946604
"99SZyjVxEeW6RApRXdjJPw",ff0610a88450e3c20b37dbced45083d458ffa86c,2016-05-02 14:48:23.675,2,16,0.975972,16,0.975972
"99SZyjVxEeW6RApRXdjJPw",5633dab4f2f8877c164c628bd2b5b80a4d0bf59c,2016-04-29 13:10:09.616,2,16,0.954444,16,0.954444
"99SZyjVxEeW6RApRXdjJPw",e4d648245dd16ea8065be865f2741bb64f4ba5f2,2016-04-02 08:25:40.379,0,2,0.18,2,0.18
"99SZyjVxEeW6RApRXdjJPw",447b607910982ca9fc483bf7e557eca3e43fad74,2016-04-18 18:18:46.295,2,16,0.935465,16,0.935465
"99SZyjVxEeW6RApRXdjJPw",2b3a1936f413a597656aa035b05f869614ad3c2b,2016-04-10 15:55:05.799,0,3,0.24,3,0.24
"99SZyjVxEeW6RApRXdjJPw",fc967bca946df789269c9001546c9701c73ba25b,2016-04-22 23:11:09.591,2,16,0.99,16,0.99
"99SZyjVxEeW6RApRXdjJPw",18a5e436827ee9f5793b783970e8efe56c01c10c,2016-06-08 03:43:41.433,0,6,0.453333,6,0.453333
"99SZyjVxEeW6RApRXdjJPw",ca7de99ce566abe0ee4b427e163da538d47a51fb,2016-04-27 06:27:12.689,2,16,0.98375,16,0.98375
"99SZyjVxEeW6RApRXdjJPw",c42fd8b2773f70e5d5ca4f535c16c9cb68e95415,2016-08-02 16:36:41.02,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",c3a3253718a3524fe540ad3bcb463559b9e9ca4c,2016-04-19 08:33:19.942,2,16,0.99,16,0.99
"99SZyjVxEeW6RApRXdjJPw",3d7f86594f7b35ed4e1dbc74e8f34ce848a12299,2016-04-28 21:10:04.464,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",e8170f005794f144014f213e6cde1be933412528,2016-04-21 16:44:31.991,2,16,0.98875,16,0.98875
"99SZyjVxEeW6RApRXdjJPw",c44ec831c035bcf226d2e0ee3f35ff688720c5dc,2016-04-24 17:53:24.781,0,13,0.753895,12,0.703895
"99SZyjVxEeW6RApRXdjJPw",af8910869ea8d7ec07e65ffd0bc24ac9150dbbd6,2016-06-28 13:06:01.383,2,16,0.978437,16,0.978437
"99SZyjVxEeW6RApRXdjJPw",d31fd5b7c0a272e54f5733bcea0eeaeadbec88da,2016-07-28 23:17:52.384,0,1,0.104,1,0.104
"99SZyjVxEeW6RApRXdjJPw",8b873b78a9ef4506bf73f2ae8ba3034c9be5ad70,2016-04-30 19:16:05.59,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",6459cdd95361c0e8fef6d3e65b9eab1ce6c7501a,2016-05-09 06:11:56.38,2,16,0.957576,16,0.957576
"99SZyjVxEeW6RApRXdjJPw",e8d55991db7acfe07d800a679c11098364f2a57e,2016-05-03 14:36:08.655,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",27d56d20a36e5133b485bd4d08c0e77022b729d7,2016-04-28 07:38:11.499,2,16,0.953529,16,0.953529
"99SZyjVxEeW6RApRXdjJPw",e4dc38ba3b642cbeb71fa9b7688bf81c1a6d884b,2016-04-29 22:06:23.116,2,16,0.953409,16,0.953409
"99SZyjVxEeW6RApRXdjJPw",6454550d89fd84535741bca1d187d7759c809709,2016-05-02 12:45:14.539,2,16,0.977986,16,0.977986
"99SZyjVxEeW6RApRXdjJPw",072bdb455307368502c629f1afd22930b4359aad,2016-04-30 16:10:47.229,2,16,0.966875,16,0.966875
"99SZyjVxEeW6RApRXdjJPw",a93c05e4cf11b387f3dd7351b9807ae2380f1560,2016-06-27 06:06:01.311,2,16,0.96625,16,0.96625
"99SZyjVxEeW6RApRXdjJPw",8ca1e74a05e5cda63c4aef04e43bbcc741985189,2016-04-28 07:38:11.557,2,16,0.979615,16,0.979615
"99SZyjVxEeW6RApRXdjJPw",c8fbbc270642ceecd80b69990948cd93bf8e3e1e,2016-06-11 06:08:44.649,2,16,0.985,16,0.985
"99SZyjVxEeW6RApRXdjJPw",254f78a6f8b15285121141a81ee08c18d1c90fce,2016-04-27 13:59:25.667,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",f0dd9fe2b626b165e762d2e15c07e154664db43a,2016-05-03 17:19:08.778,2,16,0.962933,16,0.962933
"99SZyjVxEeW6RApRXdjJPw",4482ce0d085245530602ca97f1c255ecb83a8c8f,2016-04-29 18:00:33.159,2,16,0.937027,16,0.937027
"99SZyjVxEeW6RApRXdjJPw",4f9e966ade3f31bf7d6d2274d0cd6090a217283d,2016-06-19 12:05:34.131,2,16,0.985,16,0.985
"99SZyjVxEeW6RApRXdjJPw",c2f428ed27e20c288dacbac3d4f2ea92b2dfdf86,2016-04-21 06:11:00.245,2,16,0.964536,16,0.964536
"99SZyjVxEeW6RApRXdjJPw",dcc127061ac9a3ba88d7db8761d4c8fc04c499d8,2016-04-28 20:40:05.326,2,16,0.955,16,0.955
"99SZyjVxEeW6RApRXdjJPw",f2884f73585f9123b4e86799d19da86c1690b3e2,2016-04-11 20:22:05.597,2,16,0.974904,16,0.974904
"99SZyjVxEeW6RApRXdjJPw",eb1d4c5a068a06753d9cbac669f48bd3b2e9daa4,2016-04-28 22:36:44.683,2,16,0.989444,16,0.989444
"99SZyjVxEeW6RApRXdjJPw",49ab6a5e3b09c8e7144bf977606b940dee2d7c00,2016-05-01 20:14:03.148,2,16,0.945294,16,0.945294
"99SZyjVxEeW6RApRXdjJPw",83a3fff5c55de805668edc0a2e3228256c71f048,2016-06-27 00:34:17.883,2,16,0.924196,16,0.924196
"99SZyjVxEeW6RApRXdjJPw",fbf2248b24556411d5049998b0b21d0ac51122f9,2016-04-30 20:39:28.481,2,16,0.949328,16,0.949328
"99SZyjVxEeW6RApRXdjJPw",459c800d999abfdae3173ef170fed9749c20fff8,2016-05-03 14:51:01.394,2,16,0.978194,16,0.978194
"99SZyjVxEeW6RApRXdjJPw",d69667e27a59521ac28a1511f7657d001fa24642,2016-08-07 16:40:39.616,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",b1c79acecc9123d7bd4bd3d1744ef3ac8882b3f7,2016-05-03 14:44:27.954,2,16,0.970444,16,0.970444
"99SZyjVxEeW6RApRXdjJPw",39ca7dff49b6caf10c7b9f045b492f73d5b94b3b,2016-04-12 00:20:06.476,2,16,0.99,16,0.99
"99SZyjVxEeW6RApRXdjJPw",252350153c89bca1057570f948125cf67ef83cd9,2016-06-27 18:46:28.374,2,16,0.95202,16,0.95202
"99SZyjVxEeW6RApRXdjJPw",b78f2c3f5d36898a5d73314bb2f4798602a104a8,2016-04-12 00:20:06.435,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",5e9942b41ca4975db3eb86d929bc751ef3ef0ea3,2016-05-21 02:28:29.878,0,1,0.095,1,0.095
"99SZyjVxEeW6RApRXdjJPw",070be74484df9ba1ca612618c7b6f68c807ac339,2016-04-16 11:27:13.628,2,16,0.99,16,0.99
"99SZyjVxEeW6RApRXdjJPw",153937de4e47a90eb5816aa1666cc0fc9b8bb277,2016-04-23 11:37:41.348,2,16,0.972661,16,0.972661
"99SZyjVxEeW6RApRXdjJPw",7d8a84e8e3d19dcdbe344c374ef7b8c81805c8d7,2016-04-15 08:29:12.489,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",e0f436414956e6c96d19ac1410331273b334bdf2,2016-04-26 15:18:36.699,2,16,0.981667,16,0.981667
"99SZyjVxEeW6RApRXdjJPw",80791a799af6883140d6f4f26a59236d0249ab10,2016-04-30 23:36:02.148,2,16,0.971319,16,0.971319
"99SZyjVxEeW6RApRXdjJPw",467ee24d32fdeb0e0efc9a1bf5e25a397e236d84,2016-04-04 23:27:49.562,2,16,0.97375,16,0.97375
"99SZyjVxEeW6RApRXdjJPw",11132d7a81620ee3a8313593903b901a324cff79,2016-04-11 15:56:15.671,0,9,0.585,9,0.585
"99SZyjVxEeW6RApRXdjJPw",58dbf9ecd9e27fb7675d7ea1cec2ad92ea234c80,2016-04-24 11:43:56.666,2,16,0.984615,16,0.984615
"99SZyjVxEeW6RApRXdjJPw",e2fa3f35193546ec8a2108f3ec181517afabe343,2016-05-01 22:13:05.138,2,16,0.974183,16,0.974183
"99SZyjVxEeW6RApRXdjJPw",5f372822bde00ff75e41e3896ecffba8c0972564,2016-06-13 23:15:47.066,2,16,0.984732,16,0.984732
"99SZyjVxEeW6RApRXdjJPw",47ea21ec6acd41ca9eef2ed6ac656a256b3f127a,2016-04-12 00:20:06.474,2,16,0.974444,16,0.974444
"99SZyjVxEeW6RApRXdjJPw",acbbf6efc0cd2246add3d51a6f9acb32711159a9,2016-05-01 09:37:05.038,2,16,0.972308,16,0.972308
"99SZyjVxEeW6RApRXdjJPw",1d3f29bbcd8c710d3f6506b4bfd71c999c498187,2016-06-27 07:34:13.577,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",62046a511104f4fe9e818d5e68aedadfe050908b,2016-05-04 00:10:14.794,2,16,0.957661,16,0.957661
"99SZyjVxEeW6RApRXdjJPw",098bcf62d35c28e834cfc38bf55106945affc400,2016-04-28 07:38:10.85,2,16,0.951367,16,0.951367
"99SZyjVxEeW6RApRXdjJPw",cad2ec25fe1ea118a27c411f6bfd318a0a15f577,2016-07-26 01:40:43.283,0,,0.12,,0.12
"99SZyjVxEeW6RApRXdjJPw",0e6b973562d06ce0130b4db5d2b5771dc5bcf6f2,2016-06-22 18:05:36.961,2,16,0.9725,16,0.9725
"99SZyjVxEeW6RApRXdjJPw",31baa7dc19ac6b7fe34f1e5e43b9170b1ada0125,2016-04-12 21:21:26.682,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",03278679a55642fb2607b90d0883ab06c670e1ca,2016-04-28 00:37:08.079,2,16,0.99,16,0.99
"99SZyjVxEeW6RApRXdjJPw",c855191bf9a40d8d2fd5cca19de6eddcd376041b,2016-04-25 11:33:10.612,2,16,0.969599,16,0.969599
"99SZyjVxEeW6RApRXdjJPw",ca53c33627bb44e7351d0d364ea1bfb5a783aa50,2016-06-16 16:17:02.513,2,16,0.952718,16,0.952718
"99SZyjVxEeW6RApRXdjJPw",60013271f309814db663b3eebf3693a59edd6626,2016-04-15 14:48:39.21,0,15,0.95,15,0.95
"99SZyjVxEeW6RApRXdjJPw",7032ce6d8131811c2033bb39e7ce2f3415738068,2016-04-12 21:21:26.726,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",b433588633b56a3c3070f310754af809848933c5,2016-06-10 04:09:51.79,2,16,0.969444,16,0.969444
"99SZyjVxEeW6RApRXdjJPw",8907b78089b124bcde3758c7a61790841c59f8f4,2016-06-16 16:09:33.411,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",7e410e925e0f96a78191c45e285c64710b3c9561,2016-06-23 12:52:25.721,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",60dcb52274bd704b6e2dedd3d057fd8861365307,2016-07-11 18:02:07.834,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",1c9d18f62383dd452fda9ffb7a5d1ba07b0207d6,2016-06-23 07:32:34.297,2,16,0.955739,16,0.955739
"99SZyjVxEeW6RApRXdjJPw",b84dbc0d67a133dfa7b41f4432791e8b5cee5957,2016-06-26 16:34:28.423,2,16,0.99,16,0.99
"99SZyjVxEeW6RApRXdjJPw",11fe6eccb2204364a469ebee95d2f1709b9c3bbd,2016-06-27 21:09:33.017,2,16,0.985,16,0.985
"99SZyjVxEeW6RApRXdjJPw",d032bf361adcee0d0b83a56ba4dd19675ead88eb,2016-06-08 17:26:45.959,2,16,0.952302,16,0.952302
"99SZyjVxEeW6RApRXdjJPw",c968eddff46339ade9e3d41a0a289b0913125ecd,2016-06-12 13:46:12.494,2,16,0.98,16,0.98
"99SZyjVxEeW6RApRXdjJPw",4b48063f092dbd47f5cf1e6af909ca4adec3469e,2016-04-23 16:17:36.553,2,16,0.959183,16,0.959183
"99SZyjVxEeW6RApRXdjJPw",e0b3d301e717361fe8f3ab9bd9936d23e56f937a,2016-04-04 01:23:11.119,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",8324a67b9e2d449dcefe9285d0086adf7735156f,2016-06-28 12:43:15.477,2,16,0.939107,16,0.939107
"99SZyjVxEeW6RApRXdjJPw",46cacea2f00c295ccb482d6c428772aedc6dd085,2016-04-26 21:28:53.385,2,16,0.951364,16,0.951364
"99SZyjVxEeW6RApRXdjJPw",b2db50bfc3fa5c197b3166aa801450d394f9ae4d,2016-06-24 21:32:18.637,2,16,0.981534,16,0.981534
"99SZyjVxEeW6RApRXdjJPw",50e2fb7791bee7fadb8a5e14dd398ebf39fbd0e7,2016-06-09 07:56:51.799,0,7,0.467576,7,0.467576
"99SZyjVxEeW6RApRXdjJPw",5910baa1ea83bfad84015f3b8b14b732221bd65b,2016-04-22 17:48:13.357,2,16,0.946197,16,0.946197
"99SZyjVxEeW6RApRXdjJPw",0bc34ffd854469b25b048a79bd827d10e798bcb2,2016-04-20 02:12:28.702,2,16,0.981875,16,0.981875
"99SZyjVxEeW6RApRXdjJPw",125a822976e37c83488d047ad3f52cf95f7d417e,2016-06-29 14:59:07.283,2,16,0.985,16,0.985
"99SZyjVxEeW6RApRXdjJPw",ea6c910e072512f19431c11c8f468f7370b2319c,2016-06-22 02:02:48.655,2,16,0.956752,16,0.956752
"99SZyjVxEeW6RApRXdjJPw",cd4f16d87b833f5a284b9e7e1a3c292576ce37e6,2016-06-24 04:32:49.614,2,16,0.959659,16,0.959659
"99SZyjVxEeW6RApRXdjJPw",63dc2ee7b3c79e923227171d57bf06119d9534ec,2016-07-10 15:15:38.738,0,,0.13,,0.13
"99SZyjVxEeW6RApRXdjJPw",0ddb08231761255a6e826ad91d591cbd731388a4,2016-06-25 16:21:34.759,2,16,0.986875,16,0.986875
"99SZyjVxEeW6RApRXdjJPw",c1a7fca426dee9d2bec7b5624ce899b1e5f0f689,2016-06-23 04:54:07.951,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",ef3d2984ea2b4dcec934c4dd42d8682290e17c05,2016-06-20 13:28:50.178,2,16,1,16,1
"99SZyjVxEeW6RApRXdjJPw",3b90ef934eca1e83db5c2351bff1b7aec4edf179,2016-07-11 09:06:53.577,0,0,0.03,0,0.03
"99SZyjVxEeW6RApRXdjJPw",40ccca9a2d11ca1b0229ad16933aafcd920a6975,2016-07-04 14:41:13.779,0,13,0.7525,13,0.7525
"99SZyjVxEeW6RApRXdjJPw",2abd343780b17a7dd4dba4cefda8cb5379d9226d,2016-06-21 19:35:00.758,2,16,0.985,16,0.985
"99SZyjVxEeW6RApRXdjJPw",232f3fd54dc495a25bd6bb3022d4908dc1d60683,2016-06-24 20:32:46.687,1,16,0.922394,15,0.907394
"99SZyjVxEeW6RApRXdjJPw",6d66d0f7d303dea72753fa4b4eb41b49f7b73e58,2016-06-10 03:10:20.946,2,16,0.944325,16,0.944325
"99SZyjVxEeW6RApRXdjJPw",1a3ad417e1e035842c587abb969c005e2b8709ca,2016-08-02 11:26:41.733,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",0322785fcd6bce30310947b63dea52bfe4a6cbf8,2016-06-30 17:14:40.013,0,,0.03,,0.03
"99SZyjVxEeW6RApRXdjJPw",09d11e71b5970cae5f0825a16005ec99163688c0,2016-07-16 19:37:39.412,0,,0.03,,0.03
