question_id,ualberta_demographics_user_id,submission_ts,choice_id,answer_int
22,e8c44d422fae35aa52445ee45e7d100aaa3bbc3c,2013-05-22 15:34:43,0,
23,0e674c6fca6d80e20fa5028c1478ab2917e47558,2014-10-08 11:02:31,5,
23,e8c44d422fae35aa52445ee45e7d100aaa3bbc3c,2013-05-22 15:34:43,5,
24,0e674c6fca6d80e20fa5028c1478ab2917e47558,2014-10-08 11:02:31,3,
24,0e674c6fca6d80e20fa5028c1478ab2917e47558,2014-10-08 11:02:31,4,
24,0e674c6fca6d80e20fa5028c1478ab2917e47558,2014-10-08 11:02:31,5,
24,e8c44d422fae35aa52445ee45e7d100aaa3bbc3c,2013-05-22 15:34:43,3,
24,e8c44d422fae35aa52445ee45e7d100aaa3bbc3c,2013-05-22 15:34:43,4,
24,e8c44d422fae35aa52445ee45e7d100aaa3bbc3c,2013-05-22 15:34:43,5,
25,0e674c6fca6d80e20fa5028c1478ab2917e47558,2014-10-08 11:02:31,5,
25,0e674c6fca6d80e20fa5028c1478ab2917e47558,2014-10-08 11:02:31,6,
25,e8c44d422fae35aa52445ee45e7d100aaa3bbc3c,2013-05-22 15:34:43,25,
11,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,1,
12,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,0,1982
13,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,55,
14,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,55,
16,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,1,
17,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,6,
18,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,8,
19,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,2,
21,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,5,
21,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,7,
22,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,0,
23,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,0,
24,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,4,
24,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,5,
24,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,6,
25,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,5,
25,bc99b74acfc4f3449f536039dc1d669ef46a9a57,2013-05-22 13:37:07,6,
11,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,0,
12,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,0,1988
13,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,200,
14,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,200,
16,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,1,
17,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,6,
18,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,8,
19,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,0,
20,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,8,
21,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,7,
21,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,19,
22,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,3,
23,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,1,
24,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,3,
24,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,4,
24,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,5,
25,c030c0b50e66d5ad655b78b964a83609aaac1567,2013-05-22 13:33:45,25,
11,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,1,
12,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,0,1977
13,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,176,
14,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,232,
16,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,1,
17,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,2,
18,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,7,
19,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,1,
20,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,5,
21,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,7,
22,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,0,
23,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,5,
24,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,3,
24,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,4,
24,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,5,
25,717e133e182292103e60a64fbfbbbb47833e54ec,2013-10-11 14:02:35,24,
11,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,1,
12,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,0,1980
13,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,156,
14,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,156,
16,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,1,
17,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,2,
18,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,7,
19,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,2,
20,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,0,
22,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,0,
23,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,5,
24,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,3,
24,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,4,
24,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,5,
25,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,2,
25,375f477d2c6af27ea7077eecdf6f72017a66b3b3,2013-05-22 15:11:36,3,
11,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,0,
12,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,0,1965
13,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,232,
14,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,232,
16,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,1,
17,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,6,
18,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,8,
19,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,2,
20,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,0,
21,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,20,
21,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,27,
22,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,0,
23,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,14,
24,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,4,
24,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,5,
24,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,6,
25,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,5,
25,36851495f962737c3ee3987f409050bc892fb18a,2015-01-26 17:27:58,10,
11,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,1,
12,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,0,1978
13,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,54,
14,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,54,
16,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,2,
17,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,7,
18,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,8,
19,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,2,
21,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,10,
22,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,0,
23,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,5,
24,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,3,
24,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,4,
24,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,5,
25,3d4797dbf968a3adfd00077998db316e01efb770,2013-05-26 14:56:33,17,
11,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,0,
12,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,0,1990
13,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,177,
14,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,177,
16,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,1,
17,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,6,
18,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,4,
19,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,0,
20,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,5,
22,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,0,
23,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,5,
24,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,3,
24,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,4,
24,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,5,
25,da86b41c00ebba7f0d672e2d2c3907a93c722dc6,2013-05-22 13:34:13,6,
11,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,1,
11,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,1,
12,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,0,1966
12,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,0,1979
13,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,43,
13,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,182,
14,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,13,
14,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,182,
16,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,1,
16,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,1,
17,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,4,
17,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,6,
18,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,8,
18,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,4,
19,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,2,
19,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,2,
20,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,0,
20,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,0,
21,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,4,
21,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,7,
21,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,10,
22,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,0,
22,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,0,
23,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,15,
23,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,5,
24,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,4,
24,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,5,
24,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,3,
24,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,4,
24,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,5,
25,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,5,
25,c5d648d89109a878d3b18d62702407ae2ba029eb,2013-06-12 20:35:15,25,
25,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,14,
25,aabc7b0f41d2aa68f6a3f6691348e95b0114acf0,2014-09-26 06:59:42,17,
11,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,1,
12,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,0,1980
16,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,0,
17,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,6,
18,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,7,
19,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,2,
20,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,0,
21,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,7,
22,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,0,
23,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,5,
24,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,3,
24,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,4,
24,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,5,
25,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,14,
25,77332a79ed6affc3d2d980ad8adb8c62d46ef525,2013-10-13 12:10:10,17,
11,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,1,
12,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,0,1980
13,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,230,
14,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,230,
16,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,1,
17,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,7,
18,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,7,
19,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,0,
20,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,7,
21,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,31,
22,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,3,
23,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,14,
24,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,4,
24,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,5,
24,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,6,
25,45a63a42dc887dfe94fb0d1b080e9a2d8852d2cb,2013-05-22 17:00:16,23,
11,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,1,
11,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,1,
12,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,0,1983
12,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,0,1968
13,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,232,
13,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,232,
14,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,232,
14,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,232,
16,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,1,
16,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,1,
17,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,6,
17,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,0,
17,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,6,
18,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,5,
18,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,8,
19,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,2,
19,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,2,
20,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,0,
21,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,7,
21,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,11,
21,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,20,
21,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,35,
22,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,0,
22,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,0,
23,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,5,
23,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,5,
24,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,4,
24,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,5,
24,2dd3947a0fef96647fea944ff604219405cfa39b,2013-05-21 20:20:27,6,
24,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,4,
24,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,5,
24,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,6,
25,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,5,
25,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,14,
25,eb107aeb6a100b582e26a4e418c07160dbaf9c33,2013-05-22 14:07:46,17,
11,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,0,
12,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,0,1988
13,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,7,
14,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,7,
16,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,1,
17,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,6,
18,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,7,
19,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,2,
20,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,0,
21,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,35,
22,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,4,
23,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,15,
24,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,4,
24,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,5,
24,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,6,
25,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,5,
25,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,6,
25,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,13,
25,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,16,
25,dd2656872a5026596bc6f4a2d18292560c0c4025,2015-01-26 18:32:17,25,
11,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,0,
12,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,0,1981
13,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,23,
14,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,23,
16,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,1,
17,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,6,
18,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,8,
19,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,2,
20,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,0,
21,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,4,
22,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,0,
23,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,5,
24,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,3,
24,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,4,
24,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,5,
25,8e4fcd9f1f94d5b5fb9b2161c09422c671584d1c,2014-10-05 19:04:41,5,
11,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,1,
12,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,0,1983
16,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,1,
17,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,2,
18,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,7,
19,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,2,
20,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,0,
21,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,7,
22,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,0,
23,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,5,
24,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,3,
24,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,4,
24,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,5,
25,a0b164b40a5c37401bcef922e6af256e1f37a28d,2013-05-22 16:36:18,25,
11,723f0098ef09314167eb173f2082d25579ca2a73,2013-10-13 15:22:13,0,
12,723f0098ef09314167eb173f2082d25579ca2a73,2013-10-13 15:22:13,0,1953
13,723f0098ef09314167eb173f2082d25579ca2a73,2013-10-13 15:22:13,232,
14,723f0098ef09314167eb173f2082d25579ca2a73,2013-10-13 15:22:13,232,
16,723f0098ef09314167eb173f2082d25579ca2a73,2013-10-13 15:22:13,1,
