course_id,feedback_system,ualberta_feedback_user_id,feedback_category,feedback_text,feedback_ts
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",fe7f8b81ef3220e0820d75ad5be27f476d76d02f,"NPS_REASON","",2016-03-29 09:44:17.081
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",ba825be8890e13e19791cc9b7765f1165b31dafa,"NPS_REASON","",2016-04-03 14:55:02.667
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",6838e43cb857bffb92032de1533a7d8852366d09,"NPS_REASON","",2016-04-04 04:51:22.145
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",edc78344a4fb9cb3e97efccadbf397c3775d1bca,"NPS_REASON","very comprehensive and create support",2016-04-28 22:41:08.932
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",edc78344a4fb9cb3e97efccadbf397c3775d1bca,"NPS_REASON","Very helpful and INTERACTIVE with learning about product management",2016-03-28 22:14:43.757
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",2923a4bbdc5a18ccb55a6c8b3b55cdaa9e542650,"NPS_REASON","This course is very interesting and powerful",2016-03-28 07:24:13.012
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",67110267c3c4f0f01ef3f8d537718fafedbb280d,"NPS_REASON","specialization courses (that were going before Capstone project) had very low info slides and to much \"speaker person\" on the screen. So information could be better served.",2016-04-02 20:03:57.008
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",1c7e73db6b3781d4d831d3bd995e908afbad5f46,"NPS_REASON","Realistic and fun to go through.",2016-05-05 06:40:02.105
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",1c7e73db6b3781d4d831d3bd995e908afbad5f46,"NPS_REASON","it is indeed a good selection of currently used project management concepts.",2016-04-03 18:45:57.638
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",758d4ae49c37d245bb9a2baa5db33838c468800d,"NPS_REASON","I like it",2016-03-30 19:54:32.147
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",d99c3f94f19b0f9d75bc3ac9d58a7db18f3397e9,"NPS_REASON","Great course!!",2016-04-05 00:32:47.553
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",d99c3f94f19b0f9d75bc3ac9d58a7db18f3397e9,"NPS_REASON","Fantastic content",2016-03-27 23:55:46.603
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",042b54049a38d956540e3660b947361136bd271c,"NPS_REASON","Detailed course. Thank you its a very useful skillset!",2016-04-08 02:04:40.182
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",cedd3c20fbe30b5003849cd4c18cfee4346261bb,"NPS_REASON","It is very well designed, the material is explained in great detail and very interactive way. It kept me interested in the classes all through the specialization.",2016-04-29 18:56:51.187
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",cedd3c20fbe30b5003849cd4c18cfee4346261bb,"NPS_REASON","",2016-03-29 17:34:49.022
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",24b19143b19bd7d80cc1588f2fed957c94d243b4,"NPS_REASON","it is very well designed and interesting.",2016-04-03 19:31:13.562
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",e1508c47997fdad846ea510d6c9e995240c5b255,"NPS_REASON","",2016-03-31 22:27:42.165
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",a6ffd5da0cba5fbe458c48c82554e12874014ad3,"NPS_REASON","thanks for every thing",2016-05-04 06:52:26.469
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",a6ffd5da0cba5fbe458c48c82554e12874014ad3,"NPS_REASON","Great ,Simple and Continuous Support",2016-03-27 08:16:22.584
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",7e9917843975584dde296cebb1504db65f56e434,"NPS_REASON","The overall specialisation is really interesting and I would give it an 8. This specific course (capstone) is a bit disappointing so far, but I understand it's not easy to put something like this together and managed it remotely. You did a great job overall!",2016-03-31 20:39:45.987
"99SZyjVxEeW6RApRXdjJPw","STAR",e9bc69fa470448f963b034832f2bfb2714e68595,"generic","Excellent capstone to end the course!",2016-06-27 09:16:32.441
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",e884c7cdbc305cd5a9ec6c47bfa165985a386e76,"NPS_REASON","It helps me have a deep understand a sofwre development process.",2016-03-29 15:45:19.027
"99SZyjVxEeW6RApRXdjJPw","STAR",0f7427f438870c65ad5f33c0ddbc913abf0f0264,"generic","Nice experience! You get to know how it is felt to be in Product Manager's clothes.",2016-05-21 22:54:39.223
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",ba4dc5ea0a9236fc74588ffc72db65b38afb7392,"NPS_REASON","",2016-03-29 01:20:34.137
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",3ca79d65650c9631cf3c1acdf554e4b16f814e08,"NPS_REASON","Good documentation, organization, videos, structure and capstone as real situation",2016-05-01 02:14:36.756
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",3ca79d65650c9631cf3c1acdf554e4b16f814e08,"NPS_REASON","There are good informations, theory and real practices",2016-03-26 14:22:16.511
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",88251cfa38bf6f7c377d6e547efd329109f48743,"NPS_REASON","Its a really good real life simulation!",2016-04-04 18:21:19.204
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",3538e6e5791b1855cb8aa9abbe2445e4cc57db13,"NPS_REASON","",2016-04-01 10:54:13.581
"99SZyjVxEeW6RApRXdjJPw","STAR",3538e6e5791b1855cb8aa9abbe2445e4cc57db13,"generic","Nice one.",2016-03-28 11:49:52.86
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",32010714086fc82e92ff012492eb65ca049ebf68,"NPS_REASON","I have already recommended this course to a few Product Managers. It helped me well to have my knowledge about agile Product Management become much more structured.",2016-03-26 15:38:44.099
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",72475792bfdb24a92308665b5b921ca55663a9d3,"NPS_REASON","Awesome!",2016-04-04 06:48:25.874
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",72475792bfdb24a92308665b5b921ca55663a9d3,"NPS_REASON","1) Totally useful. 2) Market demand. 3) Right size! 4) Right depth. 5) FULL COURSE NOTES! 6) Capstone prepares for getting a job. 7) Alberta actually got this course (90%) right. 8) Price is acceptable (expensive but worth it)",2016-03-24 22:30:18.727
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",a9c11e189bb7cda25494a89efff643c1ae8bfa04,"NPS_REASON","It is very realistic and has timeline that you can work with",2016-04-21 07:13:33.237
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",a9c11e189bb7cda25494a89efff643c1ae8bfa04,"NPS_REASON","The course is very clear and points out what I realy need",2016-04-01 06:01:54.618
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",de8c861d9958f4516807a3f400254a22f855ddfc,"NPS_REASON","",2016-03-24 08:40:53.433
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",cb3701b237cbc86f2b71e11f48bb4b701673f197,"NPS_REASON","",2016-04-03 18:52:54.401
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",0dadc4688ea62772b9bb3c1843bf2e8e415ca21d,"NPS_REASON","",2016-04-02 16:19:18.664
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",437c24c1c450e456a46bc23b96da9ddb13cdc26b,"NPS_REASON","It is a very good course to think about the product management,",2016-04-02 09:15:59.547
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",f5bbebb0af116761b86745b3ea98740312d94154,"NPS_REASON","I learned so much in this courses and it's really one of the best I've seen on coursera so far.",2016-04-01 07:58:54.535
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",a15e90ba6527a5d3dc6eea9645f2fa93de394656,"NPS_REASON","",2016-04-03 05:50:55.271
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",a87ea8dca18adfe2cccd56d6669876c3b25d7f4b,"NPS_REASON","",2016-04-02 13:23:25.961
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",c6243f697d977a71a34acebee8621bc51d31af92,"NPS_REASON","Great experience , i can see a project manager in me",2016-05-02 18:01:24.291
"99SZyjVxEeW6RApRXdjJPw","STAR",c6243f697d977a71a34acebee8621bc51d31af92,"generic","Amazing experience ..great lesson",2016-05-20 20:36:27.023
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",ecb8b9199817206aef58f5e8591163e52071cba6,"NPS_REASON","Qualidade das aulas, conteúdo e mecanismos de motivação para o aluno manter o empenho.",2016-04-30 00:05:50.636
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",6533ebfb88ba2c74a3f3e9d515685fb3ae196cbe,"NPS_REASON","This has been an excellent course.",2016-04-19 17:16:38.127
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",4ad47baec06a33bd5a91fcea6e39931211e436d0,"NPS_REASON","This has been a very useful and practical experience that helps PMs providing techniques and tools, and that would help everyone interested in becoming a PM understanding the role.",2016-05-01 09:35:56.918
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",4ad47baec06a33bd5a91fcea6e39931211e436d0,"NPS_REASON","This course is pretty comprehensive, it gives a good introduction to the PM role, provides good tools and best-practices and the assignments are very practical",2016-04-02 08:15:31.319
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",616015ef34cb446235e040b54aeadebf05b0381d,"NPS_REASON","",2016-03-27 15:29:50.228
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",7fb1347f62eb10ea6dee6ad9ea11a644649d5186,"NPS_REASON","HiWell, not going to lie. I totally enjoyed this specialization much more than I though I would.I was very curious about what would we do at capstone, and still got overwhelming surprise!The videos are really fun and they excel very main topics of a project like this. For example, the relationship with client and team members, problem during elicit requirements and technical problems.It really felt like we're a part of the team.Great experience!Good job to everyone involved.",2016-04-28 10:55:40.623
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",7fb1347f62eb10ea6dee6ad9ea11a644649d5186,"NPS_REASON","Have a lot of content and it's fun! :)",2016-03-29 08:14:59.151
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",dc236ccae57491518dc612039b81660941ac25fb,"NPS_REASON","Excellent end-to-end course on software engineering",2016-04-01 19:07:18.434
"99SZyjVxEeW6RApRXdjJPw","STAR",32f0701fb975925ae1d63ab0bc10795210aa5e41,"generic","Could have made it more interesting",2016-06-12 15:54:35.607
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",5429062404d0c885659f1009b70bda1e3cbb9e75,"NPS_REASON","The completeness of the course",2016-04-03 15:29:59.01
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",751d5333eabfa71f2e8a9858568595340fbf9273,"NPS_REASON","Its scope. It really covers everything you should be aware of when working on a software project, from requirements and plans, to using metrics, staying on track and handling risks. It never expected the specialization to be this complete, and I'm glad for it.",2016-03-30 12:22:31.702
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",73ef4fbf5a73e9d5dd3821e8432d7fdd2aa552a7,"NPS_REASON","",2016-03-31 19:25:56.249
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",cfd5f83513d54c8f01f924c408efa40c04e0006e,"NPS_REASON","Gaining practical knowledge.",2016-04-23 14:30:25.512
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",cfd5f83513d54c8f01f924c408efa40c04e0006e,"NPS_REASON","I like this project simulation, it's a good exercise.",2016-03-28 13:22:09.407
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",eb46162e54b77ba2ab983fd019e02151f1ac4a7e,"NPS_REASON","",2016-03-27 19:07:10.205
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",e322409128fa0e21a8bdbc21bfd2a41e7e6aad3a,"NPS_REASON","TA developed and lead material with little or no involvement from a well qualified professor.",2016-03-29 11:31:35.458
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",2b1702f0668cb74010bd000dfe9dc68ff3fb2b4f,"NPS_REASON","Well structured online course",2016-05-17 14:41:19.764
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",52be1a14116d70e7fc19520ab51c906eecea7a18,"NPS_REASON","",2016-04-03 18:08:41.655
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",19a0a3a046cb3643e72582a2fec64466508d89fe,"NPS_REASON","",2016-03-30 12:23:16.268
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",1c4b301e88360862acebbb508eda8543831a2a5f,"NPS_REASON","La mejor plataforma y el mejor contenido del mercado",2016-04-11 21:23:08.633
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",95c6d334336313c39cfe9f477fca4949b594b891,"NPS_REASON","I really enjoyed the experience of this course, so my rating would be 5 stars. However, I am not sure im friends or colleagues of me would be interested, so the likelihood is below 100%.",2016-04-25 07:00:16.082
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",bbda2a2453fa15f519af3f775ebefb5e8b41c8f9,"NPS_REASON","",2016-04-01 20:15:06.742
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",2b3c12215afe5b732b57f9047ffff61315c923f4,"NPS_REASON","great content",2016-04-04 02:12:01.272
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",1cf59874e4063c043f21ae921ab633ae4a9fb245,"NPS_REASON","The course is very consistent, complete and hands-on. I can apply the knowledge acquired almost in real time!",2016-04-03 17:48:44.41
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",1141bd27a81f4c57cd2fbb6ad1a7594cca3044e2,"NPS_REASON","it's a great course!",2016-04-21 22:19:54.01
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",eefbbd7f72bc4a57f4b2f46badf273e0db1213fe,"NPS_REASON","",2016-03-30 09:01:24.075
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",7a868f943637727ca9eb2624f6713c19a67995c5,"NPS_REASON","Some assignments are not so clear.",2016-04-03 21:42:34.044
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",fbcb9108d67924941070c6d3793777e72eb0c5bb,"NPS_REASON","Very good quality of materials and lessons. Good content for the subjects. Peer feedback very useful.",2016-04-02 09:35:40.604
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",0620d70c7e22218c4ef64ea61d316999b59a8295,"NPS_REASON","learnt allot about agile software management.",2016-04-03 10:55:21.475
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",6349ffafd8d2759a3b07c14a2b7a37c74bffaafe,"NPS_REASON","the course is really good, material relevant, thoroughly enjoyed each course.",2016-05-02 14:51:29.156
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",6349ffafd8d2759a3b07c14a2b7a37c74bffaafe,"NPS_REASON","i have learned a lot on this course.",2016-04-03 20:57:11.979
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",86b6b987dc1913e0974b6b668065f7578b87ab0d,"NPS_REASON","good walk through of key concepts",2016-03-29 02:47:28.317
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",e1c9324c1294d8fe6ebec28996471665e1f2613a,"NPS_REASON","Great course - I have learned a lot.",2016-04-27 02:04:56.115
"99SZyjVxEeW6RApRXdjJPw","STAR",6cb91075c2427b00d16a76b101fa57f325c1a287,"generic","Muy didáctico. Para mi fue como aplicar lo aprendido en un proyecto real.\\n\\nLo recomiendo !",2016-06-29 19:18:56.609
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",68cb25190dd7ac6d218177d2883bb963cdeaa8e5,"NPS_REASON","very insightful, enjoyable, practical and engaging.",2016-04-04 16:59:03.178
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",2d4ec59708289cbba568d3758a7fb8dc7f440826,"NPS_REASON","the initial videos not working and the lack of really \"narrative\"",2016-04-02 14:40:23.913
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",7e4ae8bb3b7f9971913032793f77d0f00c2b2c24,"NPS_REASON","It's a well rounded class with a lot of good information. I'm not saying the class is a 10, but it is very good and I appreciate that Morgan is very involved, responsive and genuinely interested in feedback.",2016-04-03 21:14:56.958
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",01d8802289a8049d9d9b0dbe177c366f94f75127,"NPS_REASON","",2016-04-01 15:13:52.539
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",660423ae5e5365a2a539e4f896d2de5f25b79d3e,"NPS_REASON","Very practical tools with concise explanations of how to apply them to specific situations at work.",2016-04-05 01:57:28.258
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",e8e92a8215b08d9bd707790d3152d5e1985f3dde,"NPS_REASON","This course has been an eye opener for me, it has really helped me to define my career path.",2016-03-30 19:55:40.276
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",3774bdb2e6f9f47cb89ee801d2175a7dd364d969,"NPS_REASON","learning more",2016-03-28 04:58:10.827
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",ba0120672df54c5d1649a1f07f42682c1a77f2fd,"NPS_REASON","Interaction between fellow students and the very well designed cours material.",2016-05-05 16:40:33.137
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",ba0120672df54c5d1649a1f07f42682c1a77f2fd,"NPS_REASON","Course is well designed and contains all the components for a future product manager.",2016-04-03 10:23:07.14
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",ac5b5e6c78b3c285da54ec5f3412341a2e8f4132,"NPS_REASON","",2016-04-04 01:25:27.588
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",9a8b3c9e584cee1c441e56c5052631e88f3856cf,"NPS_REASON","",2016-04-02 18:50:35.343
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",2a203b821dc19a598103f0f8ba15729f9501f7cf,"NPS_REASON","",2016-03-28 00:40:01.876
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",877ea1af2f5086bf4a58c8e643c83c4bdc958ebf,"NPS_REASON","This capstone is the best way to practice the contents learned",2016-04-18 14:43:44.079
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",305d7609776f0870313335c6bf03ed52330c43da,"NPS_REASON","",2016-04-03 01:20:55.30
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",d2559385784ef8e3f74a7e55f6393ac6ee0b1239,"NPS_REASON","The course was really well done and I learned a lot.",2016-04-15 13:17:39.738
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",d5ea06e03add1c39c6b30d244747270a14f2adf0,"NPS_REASON","I really like doing this course and I'm learning a lot.",2016-04-03 19:03:10.701
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",3a322182e30ef4f60d778c8440dc5f5dbad38424,"NPS_REASON","",2016-03-28 00:55:24.074
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",b14a16f6c2c3ff38bd7cc90f665c3458a26ab623,"NPS_REASON","well planned and structured course",2016-05-05 08:35:55.187
"99SZyjVxEeW6RApRXdjJPw","STAR",b14a16f6c2c3ff38bd7cc90f665c3458a26ab623,"generic","very well planned.",2016-03-27 02:23:04.479
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",3eec9f6471dbdc4da92bc896a6a2423e3a433340,"NPS_REASON","it really helps you in understanding agile methodology",2016-05-01 16:26:57.193
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",586db0c3c241db3937fb34ff28118c3eb0b8d55d,"NPS_REASON","",2016-03-27 22:46:48.998
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",7b06f46a238a7fd32073c06094369d9e4b3dc753,"NPS_REASON","great course",2016-04-12 02:00:35.185
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",7b06f46a238a7fd32073c06094369d9e4b3dc753,"NPS_REASON","great course",2016-03-26 20:01:24.44
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",d154d0d99095a06f3236503e662d1a5a2a6cc56a,"NPS_REASON","",2016-03-28 01:07:33.338
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",cc1408642ddc68fb1b2e68a0173b1dbfe67aa7e8,"NPS_REASON","",2016-03-31 19:46:13.713
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",da20fa929bb80328587e510ef00e17cf49a9f7f1,"NPS_REASON","Useful information.",2016-03-29 05:37:33.523
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",a531bec3d837c1675375eba8814916e6cf32d5cd,"NPS_REASON","",2016-04-03 20:15:19.777
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",26098a4c2697ea9564da6afa10cdb9824788e7a4,"NPS_REASON","",2016-03-30 13:57:24.523
"99SZyjVxEeW6RApRXdjJPw","NPS_FIRST_WEEK",b588df890f811dd52a3e5211f6d041a3ac6a75ae,"NPS_REASON","",2016-03-29 12:19:56.23
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",c697456a31c4e96b23c643f70525029755941e7e,"NPS_REASON","Very professional and useful",2016-04-27 15:37:54.309
"99SZyjVxEeW6RApRXdjJPw","NPS_END_OF_COURSE",47126ac7e2a736b8a615fa9f059712e44d83a76a,"NPS_REASON","great",2016-04-29 13:27:01.354
