course_id,course_item_id,feedback_unit_id,feedback_unit_type,feedback_system,ualberta_feedback_user_id,feedback_rating,feedback_max_rating,detailed_context,feedback_ts
"99SZyjVxEeW6RApRXdjJPw","nXRPD","mVyCO-x6EeWiyQ6LEcGObw@4","supplement","LIKE_OR_DISLIKE",ec593e51069233e7943dec0a84309f20b255a364,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~nXRPD!~mVyCO-x6EeWiyQ6LEcGObw@4",2016-03-21 22:44:52.86
"99SZyjVxEeW6RApRXdjJPw","nXRPD","mVyCO-x6EeWiyQ6LEcGObw@4","supplement","LIKE_OR_DISLIKE",57c790f8849d2d046ee207e236a00bc7f17644bd,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~nXRPD!~mVyCO-x6EeWiyQ6LEcGObw@4",2016-03-22 10:17:33.019
"99SZyjVxEeW6RApRXdjJPw","nXRPD","mVyCO-x6EeWiyQ6LEcGObw@4","supplement","LIKE_OR_DISLIKE",310b5c91a83ab2e4261b767ef2710875dbf08774,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~nXRPD!~mVyCO-x6EeWiyQ6LEcGObw@4",2016-03-22 16:23:59.382
"99SZyjVxEeW6RApRXdjJPw","nXRPD","mVyCO-x6EeWiyQ6LEcGObw@4","supplement","LIKE_OR_DISLIKE",22550fb6f0e1634eb910769e43d8b00bdcf3b878,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~nXRPD!~mVyCO-x6EeWiyQ6LEcGObw@4",2016-03-22 20:06:08.013
"99SZyjVxEeW6RApRXdjJPw","nXRPD","mVyCO-x6EeWiyQ6LEcGObw@5","supplement","LIKE_OR_DISLIKE",423da0a811f4f2b580e626a60fe29ac73925c51c,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~nXRPD!~mVyCO-x6EeWiyQ6LEcGObw@5",2016-05-19 04:30:55.056
"99SZyjVxEeW6RApRXdjJPw","nXRPD","mVyCO-x6EeWiyQ6LEcGObw@4","supplement","LIKE_OR_DISLIKE",0f7427f438870c65ad5f33c0ddbc913abf0f0264,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~nXRPD!~mVyCO-x6EeWiyQ6LEcGObw@4",2016-05-16 06:22:29.329
"99SZyjVxEeW6RApRXdjJPw","nXRPD","mVyCO-x6EeWiyQ6LEcGObw@4","supplement","LIKE_OR_DISLIKE",4a0d9c25d3d8e3fe0b319aa0e1840255bb06ceb4,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~nXRPD!~mVyCO-x6EeWiyQ6LEcGObw@4",2016-03-21 18:21:41.825
"99SZyjVxEeW6RApRXdjJPw","nXRPD","mVyCO-x6EeWiyQ6LEcGObw@4","supplement","LIKE_OR_DISLIKE",ec7b8154080666ec59f6bc0071c899f24ebfd3d2,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~nXRPD!~mVyCO-x6EeWiyQ6LEcGObw@4",2016-03-22 03:23:25.268
"99SZyjVxEeW6RApRXdjJPw","plJIh","zdSLw9TREeWGIhKYWqjAgQ@12","supplement","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~plJIh!~zdSLw9TREeWGIhKYWqjAgQ@12",2016-04-19 14:01:49.429
"99SZyjVxEeW6RApRXdjJPw","plJIh","zdSLw9TREeWGIhKYWqjAgQ@8","supplement","LIKE_OR_DISLIKE",72475792bfdb24a92308665b5b921ca55663a9d3,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~plJIh!~zdSLw9TREeWGIhKYWqjAgQ@8",2016-04-02 04:03:10.267
"99SZyjVxEeW6RApRXdjJPw","q0yAj","dGK4i9AXEeWJ8go9jrGl7Q@6","peerAssignment","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"peerAssignmentContext~99SZyjVxEeW6RApRXdjJPw!~q0yAj!~dGK4i9AXEeWJ8go9jrGl7Q@6",2016-04-18 00:08:57.098
"99SZyjVxEeW6RApRXdjJPw","q0yAj","dGK4i9AXEeWJ8go9jrGl7Q@6","peerAssignment","LIKE_OR_DISLIKE",c6243f697d977a71a34acebee8621bc51d31af92,1,1,"peerAssignmentContext~99SZyjVxEeW6RApRXdjJPw!~q0yAj!~dGK4i9AXEeWJ8go9jrGl7Q@6",2016-04-16 09:26:48.377
"99SZyjVxEeW6RApRXdjJPw","q0yAj","dGK4i9AXEeWJ8go9jrGl7Q@6","peerAssignment","LIKE_OR_DISLIKE",ec593e51069233e7943dec0a84309f20b255a364,1,1,"peerAssignmentContext~99SZyjVxEeW6RApRXdjJPw!~q0yAj!~dGK4i9AXEeWJ8go9jrGl7Q@6",2016-04-16 00:35:11.615
"99SZyjVxEeW6RApRXdjJPw","q0yAj","dGK4i9AXEeWJ8go9jrGl7Q@7","peerAssignment","LIKE_OR_DISLIKE",d4ac7e61469fc82750861aa3176a4fc3a35d1533,1,1,"peerAssignmentContext~99SZyjVxEeW6RApRXdjJPw!~q0yAj!~dGK4i9AXEeWJ8go9jrGl7Q@7",2016-06-10 00:05:17.596
"99SZyjVxEeW6RApRXdjJPw","q0yAj","dGK4i9AXEeWJ8go9jrGl7Q@6","peerAssignment","LIKE_OR_DISLIKE",19a0a3a046cb3643e72582a2fec64466508d89fe,1,1,"peerAssignmentContext~99SZyjVxEeW6RApRXdjJPw!~q0yAj!~dGK4i9AXEeWJ8go9jrGl7Q@6",2016-04-13 10:04:05.526
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",a6ffd5da0cba5fbe458c48c82554e12874014ad3,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-03-22 15:11:10.868
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",92d4e2a44fff2f21d33c9996ac60dcb51e032468,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-03-22 12:13:47.914
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-03-23 15:44:12.531
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",72475792bfdb24a92308665b5b921ca55663a9d3,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-03-23 23:10:20.906
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",eb3de082bd9d9ad5b7095d0559e93f7b39d46e0b,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-03-22 22:43:24.778
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",f1453bbd6aaccd3fc1358d3037bb5375d8c03b5c,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-05-18 04:52:44.942
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",e1c9324c1294d8fe6ebec28996471665e1f2613a,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-03-24 22:46:24.762
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",56aad75980786cd1cda3bdeacc681dc9bed0c3dd,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-07-18 05:48:02.261
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",22550fb6f0e1634eb910769e43d8b00bdcf3b878,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-03-22 20:34:13.924
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",cc1408642ddc68fb1b2e68a0173b1dbfe67aa7e8,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-03-22 20:58:06.309
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",ec7b8154080666ec59f6bc0071c899f24ebfd3d2,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-03-22 04:00:53.048
"99SZyjVxEeW6RApRXdjJPw","qfUD4","F1ZSyNmMEeWdIgr37d1Ygw@13","supplement","LIKE_OR_DISLIKE",e9bc69fa470448f963b034832f2bfb2714e68595,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~qfUD4!~F1ZSyNmMEeWdIgr37d1Ygw@13",2016-05-16 22:56:17.744
"99SZyjVxEeW6RApRXdjJPw","qwTwT","_J7Vc96REeWfpQpuCYOMAw","lecture","LIKE_OR_DISLIKE",6e268ded726e1e8c1bf8697e2d3cea0b5355c3d5,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~qwTwT!~_J7Vc96REeWfpQpuCYOMAw",2016-04-15 08:40:22.312
"99SZyjVxEeW6RApRXdjJPw","qwTwT","_J7Vc96REeWfpQpuCYOMAw","lecture","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~qwTwT!~_J7Vc96REeWfpQpuCYOMAw",2016-04-25 00:23:37.193
"99SZyjVxEeW6RApRXdjJPw","r9zkF","LzQdNt5cEeWCsRLd3xAYCQ","lecture","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~r9zkF!~LzQdNt5cEeWCsRLd3xAYCQ",2016-04-03 21:01:09.268
"99SZyjVxEeW6RApRXdjJPw","rVbki","7Q1-atGtEeWekAqisec5Cw@7","supplement","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~rVbki!~7Q1-atGtEeWekAqisec5Cw@7",2016-04-04 15:52:09.448
"99SZyjVxEeW6RApRXdjJPw","rVbki","7Q1-atGtEeWekAqisec5Cw@7","supplement","LIKE_OR_DISLIKE",c6243f697d977a71a34acebee8621bc51d31af92,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~rVbki!~7Q1-atGtEeWekAqisec5Cw@7",2016-04-16 05:44:49.104
"99SZyjVxEeW6RApRXdjJPw","rVbki","7Q1-atGtEeWekAqisec5Cw@7","supplement","LIKE_OR_DISLIKE",72475792bfdb24a92308665b5b921ca55663a9d3,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~rVbki!~7Q1-atGtEeWekAqisec5Cw@7",2016-03-29 01:13:32.286
"99SZyjVxEeW6RApRXdjJPw","rVbki","7Q1-atGtEeWekAqisec5Cw@7","supplement","LIKE_OR_DISLIKE",bf187642e6d8841d7ab95dc8a9ec596e4e43e07d,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~rVbki!~7Q1-atGtEeWekAqisec5Cw@7",2016-04-09 10:02:49.748
"99SZyjVxEeW6RApRXdjJPw","rVbki","7Q1-atGtEeWekAqisec5Cw@7","supplement","LIKE_OR_DISLIKE",22550fb6f0e1634eb910769e43d8b00bdcf3b878,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~rVbki!~7Q1-atGtEeWekAqisec5Cw@7",2016-04-02 00:46:01.626
"99SZyjVxEeW6RApRXdjJPw","rVbki","7Q1-atGtEeWekAqisec5Cw@7","supplement","LIKE_OR_DISLIKE",98500fc3c49706fa7acac12f91f1b57941035f74,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~rVbki!~7Q1-atGtEeWekAqisec5Cw@7",2016-04-15 22:08:16.537
"99SZyjVxEeW6RApRXdjJPw","rVbki","7Q1-atGtEeWekAqisec5Cw@7","supplement","LIKE_OR_DISLIKE",e9bc69fa470448f963b034832f2bfb2714e68595,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~rVbki!~7Q1-atGtEeWekAqisec5Cw@7",2016-06-03 22:45:56.471
"99SZyjVxEeW6RApRXdjJPw","rxVJw","M4JCVNGtEeW2uA5c0DBwRQ@5","supplement","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~rxVJw!~M4JCVNGtEeW2uA5c0DBwRQ@5",2016-04-11 01:31:54.073
"99SZyjVxEeW6RApRXdjJPw","sEgA8","gIskRtTLEeW4tgq7X49Qnw@5","supplement","LIKE_OR_DISLIKE",c6243f697d977a71a34acebee8621bc51d31af92,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~sEgA8!~gIskRtTLEeW4tgq7X49Qnw@5",2016-04-16 06:42:59.485
"99SZyjVxEeW6RApRXdjJPw","sEgA8","gIskRtTLEeW4tgq7X49Qnw@5","supplement","LIKE_OR_DISLIKE",22550fb6f0e1634eb910769e43d8b00bdcf3b878,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~sEgA8!~gIskRtTLEeW4tgq7X49Qnw@5",2016-04-02 10:18:09.118
"99SZyjVxEeW6RApRXdjJPw","sEgA8","gIskRtTLEeW4tgq7X49Qnw@5","supplement","LIKE_OR_DISLIKE",e9bc69fa470448f963b034832f2bfb2714e68595,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~sEgA8!~gIskRtTLEeW4tgq7X49Qnw@5",2016-06-04 20:50:11.735
"99SZyjVxEeW6RApRXdjJPw","sW8gK","8j5xst5wEeW9-RKqhg_Ehw","lecture","LIKE_OR_DISLIKE",a6ffd5da0cba5fbe458c48c82554e12874014ad3,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~sW8gK!~8j5xst5wEeW9-RKqhg_Ehw",2016-04-10 07:57:23.969
"99SZyjVxEeW6RApRXdjJPw","sW8gK","8j5xst5wEeW9-RKqhg_Ehw","lecture","LIKE_OR_DISLIKE",24b19143b19bd7d80cc1588f2fed957c94d243b4,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~sW8gK!~8j5xst5wEeW9-RKqhg_Ehw",2016-04-10 18:21:02.837
"99SZyjVxEeW6RApRXdjJPw","sW8gK","8j5xst5wEeW9-RKqhg_Ehw","lecture","LIKE_OR_DISLIKE",d4ac7e61469fc82750861aa3176a4fc3a35d1533,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~sW8gK!~8j5xst5wEeW9-RKqhg_Ehw",2016-06-06 01:45:41.477
"99SZyjVxEeW6RApRXdjJPw","tL85J","bHUu_tGrEeWGIhKYWqjAgQ@8","supplement","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~tL85J!~bHUu_tGrEeWGIhKYWqjAgQ@8",2016-03-23 16:03:39.971
"99SZyjVxEeW6RApRXdjJPw","tL85J","bHUu_tGrEeWGIhKYWqjAgQ@8","supplement","LIKE_OR_DISLIKE",e1c9324c1294d8fe6ebec28996471665e1f2613a,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~tL85J!~bHUu_tGrEeWGIhKYWqjAgQ@8",2016-03-25 00:51:31.52
"99SZyjVxEeW6RApRXdjJPw","tL85J","bHUu_tGrEeWGIhKYWqjAgQ@8","supplement","LIKE_OR_DISLIKE",22550fb6f0e1634eb910769e43d8b00bdcf3b878,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~tL85J!~bHUu_tGrEeWGIhKYWqjAgQ@8",2016-03-22 21:06:37.902
"99SZyjVxEeW6RApRXdjJPw","tL85J","bHUu_tGrEeWGIhKYWqjAgQ@8","supplement","LIKE_OR_DISLIKE",19a0a3a046cb3643e72582a2fec64466508d89fe,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~tL85J!~bHUu_tGrEeWGIhKYWqjAgQ@8",2016-03-29 13:42:34.442
"99SZyjVxEeW6RApRXdjJPw","tL85J","bHUu_tGrEeWGIhKYWqjAgQ@8","supplement","LIKE_OR_DISLIKE",bd8ea5d62d2d53e88ce4205a6ef97ec6cf2a4b62,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~tL85J!~bHUu_tGrEeWGIhKYWqjAgQ@8",2016-03-22 02:24:37.346
"99SZyjVxEeW6RApRXdjJPw","vG7i3","_RuG4NTKEeWekAqisec5Cw@6","assessment","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"assessmentContext~99SZyjVxEeW6RApRXdjJPw!~vG7i3!~_RuG4NTKEeWekAqisec5Cw@6",2016-04-11 01:36:58.879
"99SZyjVxEeW6RApRXdjJPw","vG7i3","_RuG4NTKEeWekAqisec5Cw@6","assessment","LIKE_OR_DISLIKE",ec593e51069233e7943dec0a84309f20b255a364,1,1,"assessmentContext~99SZyjVxEeW6RApRXdjJPw!~vG7i3!~_RuG4NTKEeWekAqisec5Cw@6",2016-04-07 13:21:55.496
"99SZyjVxEeW6RApRXdjJPw","vG7i3","_RuG4NTKEeWekAqisec5Cw@6","assessment","LIKE_OR_DISLIKE",310b5c91a83ab2e4261b767ef2710875dbf08774,0,1,"assessmentContext~99SZyjVxEeW6RApRXdjJPw!~vG7i3!~_RuG4NTKEeWekAqisec5Cw@6",2016-04-09 20:32:12.693
"99SZyjVxEeW6RApRXdjJPw","vILu9","ED-7YN6aEeWO-Q5DGvdVFQ","lecture","LIKE_OR_DISLIKE",a6ffd5da0cba5fbe458c48c82554e12874014ad3,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~vILu9!~ED-7YN6aEeWO-Q5DGvdVFQ",2016-04-30 18:19:16.945
"99SZyjVxEeW6RApRXdjJPw","vILu9","ED-7YN6aEeWO-Q5DGvdVFQ","lecture","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~vILu9!~ED-7YN6aEeWO-Q5DGvdVFQ",2016-04-27 02:59:25.512
"99SZyjVxEeW6RApRXdjJPw","xJHiY","O7JCJt6GEeWK-graHP3VxQ","lecture","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~xJHiY!~O7JCJt6GEeWK-graHP3VxQ",2016-04-18 00:25:02.455
"99SZyjVxEeW6RApRXdjJPw","xJHiY","O7JCJt6GEeWK-graHP3VxQ","lecture","LIKE_OR_DISLIKE",72475792bfdb24a92308665b5b921ca55663a9d3,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~xJHiY!~O7JCJt6GEeWK-graHP3VxQ",2016-04-01 01:55:00.842
"99SZyjVxEeW6RApRXdjJPw","xJHiY","O7JCJt6GEeWK-graHP3VxQ","lecture","LIKE_OR_DISLIKE",b9dcca5a033b17a016881181802d898ec2ea5e7c,1,1,"lectureContext~99SZyjVxEeW6RApRXdjJPw!~xJHiY!~O7JCJt6GEeWK-graHP3VxQ",2016-06-09 17:20:23.036
"99SZyjVxEeW6RApRXdjJPw","ynlyb","Z9pGfNGyEeW4tgq7X49Qnw@13","supplement","LIKE_OR_DISLIKE",8dafb0039be4b721211daf3906947f0d1703af6f,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~ynlyb!~Z9pGfNGyEeW4tgq7X49Qnw@13",2016-04-10 23:56:49.60
"99SZyjVxEeW6RApRXdjJPw","ynlyb","Z9pGfNGyEeW4tgq7X49Qnw@13","supplement","LIKE_OR_DISLIKE",c6243f697d977a71a34acebee8621bc51d31af92,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~ynlyb!~Z9pGfNGyEeW4tgq7X49Qnw@13",2016-04-16 06:31:35.804
"99SZyjVxEeW6RApRXdjJPw","ynlyb","Z9pGfNGyEeW4tgq7X49Qnw@13","supplement","LIKE_OR_DISLIKE",d4ac7e61469fc82750861aa3176a4fc3a35d1533,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~ynlyb!~Z9pGfNGyEeW4tgq7X49Qnw@13",2016-06-06 00:59:06.282
"99SZyjVxEeW6RApRXdjJPw","ynlyb","Z9pGfNGyEeW4tgq7X49Qnw@13","supplement","LIKE_OR_DISLIKE",0f7427f438870c65ad5f33c0ddbc913abf0f0264,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~ynlyb!~Z9pGfNGyEeW4tgq7X49Qnw@13",2016-05-28 09:26:08.411
"99SZyjVxEeW6RApRXdjJPw","ynlyb","Z9pGfNGyEeW4tgq7X49Qnw@13","supplement","LIKE_OR_DISLIKE",e9bc69fa470448f963b034832f2bfb2714e68595,1,1,"supplementContext~99SZyjVxEeW6RApRXdjJPw!~ynlyb!~Z9pGfNGyEeW4tgq7X49Qnw@13",2016-06-04 20:25:07.333
